,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1725,2159462,ERICK SOLORIO ACADEMY HIGH SCHOOL,ERICK SOLORIO ACADEMY HIGH SCHOOL,2321637.0,School,Risk 1 (High),5400 S ST LOUIS AVE ,CHICAGO,IL,60632.0,2018-04-04,Canvass Re-Inspection,Pass,"24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: CORRECTED. 3-COMPARTMENT SINK REPAIRED. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: CORRECTED. OUTSIDE GARBAGE AREA MAINTAINED.",41.7951811812,-87.7110944738,"(41.79518118115942, -87.71109447383934)"
1726,2057217,SPUTNIK COFFEE  COMPANY,SPUTNIK COFFEE COMPANY,2589232.0,Restaurant,Risk 2 (Medium),2057 W 51ST ST ,CHICAGO,IL,60609.0,2018-04-04,License Re-Inspection,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Observed prep area not protected. Observed exposed waste water pipes above prep area, and running vertically in rear of prep area. Must completely encase all waste water pipes. Must maintain same. Serious violation 7-38-005(a). | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Barrier provided on front counter and walk way. Walls have been sealed. 

 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Violation corrected.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Violation corrected.",41.8010950348,-87.6767950279,"(41.80109503476683, -87.67679502787809)"
1727,2159461,BNL's PIZZA & POKE,BNL's PIZZA & POKE,2555723.0,Restaurant,Risk 1 (High),926 W DIVERSEY PKWY ,CHICAGO,IL,60614.0,2018-04-03,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED MISSING AND WATER DAMAGED CEILING TILES IN REAR PREP/DISHWASHING AREA. MUST REPLACE AND MAINTAIN. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL ALL FOOD STORAGE CONTAINERS IN REAR PREP AREA AND MUST MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED EXPOSED HAND WASHING SINK IN FRON PREP AREA DRAINING SLOW. MUST REPAIR AND MAINTAIN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED DUST BUILD UP ON LIGHT SHIELD COVER ABOVE FRONT SELLING AREA. MUST CLEAN AND MAINTAIN. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: STEM THERMOMETER NEEDED TO MONITOR FOOD TEMPERATURES. MUST PROVIDE AND MAINTAIN.",41.9327710733,-87.6525056473,"(41.93277107333041, -87.65250564729659)"
1728,2159460,ANMOL RESTAURANT,ANMOL RESTAURANT,2021367.0,Restaurant,Risk 1 (High),2858 W DEVON AVE ,CHICAGO,IL,60659.0,2018-04-03,Canvass,Fail,"6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: OBSERVED POOR HYGIENIC PRACTICES. EMPLOYEE NOTED PUTTING GLOVES ON TO PREPARE AND CHOP READY TO EAT ONION WITHOUT WASHING HANDS. THEN OBSERVED THE SAME EMPLOYEE WIPING THE EDGES OF THE KNIFE BEING USED TO CHOP ONION WITH THE INSIDE RIM OF THE GARBAGE CAN. REVIEWED WITH MANAGEMENT THE PROPER USE OF GLOVES AND GOOD HYGIENIC PRACTICES. CRITICAL VIOLATION 7-38-010(A). | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED APPROXIMATELY 50 MICE DROPPINGS ALONG BASEBOARD UNDER REAR DRY FOOD STORAGE SHELVING. REAR EXIT DOOR TO THE ALLY NOT RODENT PROOFED WITH OPEN 1/2 INCH GAP ON BOTTOM THRESHOLD BETWEEN THE TWO DOUBLE DOORS. INSTRUCTED TO REMOVE ALL DROPPINGS, SANITIZE ALL AREAS, REPLACE MISSING/TORN DOOR STRIP TO PROVIDE A TIGHT FITTING SEAL. SERIOUS VIOLATION 7-38-020. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: NO QUATERNARY CHEMICAL TEST STRIPS ON SITE WHILE THE DISH AREA THREE COMPARTMENT SINK WAS SET WITH QUATERNARY SANITIZER AND DISHES WERE BEING WASHED. MUST PROVIDE QUATERNARY TEST STRIPS. SERIOUS VIOLATION. 7-38-030. | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: SUMMARY REPORT POSTED ON PREMISES ON 5-26-17 NOT POSTED ON PREMISES AT THIS TIME OF INSPECTION. SERIOUS VIOLATION 7-42-010(B) | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS FROM #2059226 ON 5-26-17 NOT CORRECTED. #32- NOTED SHELVES AT THE KITCHEN PREP AREA LINED WITH FOIL PAPER. INSTRUCTED TO REMOVE FOIL PAPER AND CLEAN TO PREVENT HIDING PLACES FOR PEST.#35- NOTED STAINED CEILING TILES AT THE FRONT DINING AREA AND HOLES AND OPENING AT THE REAR . INSTRUCTED TO REPAIR AND/OR REPLACE. MUST SEAL ALL HOLES AND OPENINGS TO PREVENT HIDING PLACES FOR PESTS.#43- NOTED DIRTY WASH CLOTHS SCATTERED AT THE PREP TABLES AT THE KITCHEN. INSTRUCTED TO REMOVE AND STORE ALL WASH CLOTHES IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE. 
SERIOUS VIOLATION 7-42-090. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: ALL BULK FOOD CONTAINERS MUST BE LABELED.---ALL PREPARED FOODS IN FREEZERS MUST BE LABELED AND DATED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MISSING LIGHT SHIELD ABOVE THE REAR TALL REACH-IN FREEZER. MUST REPLACE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR OF THE REAR TALL REACH-IN FREEZER FOUND WITH EXCESSIVE ICE BUILD-UP. MUST CLEAN/REMOVE. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST NOT USE GROCERY BAGS AS FOOD CONTAINERS. MUST USE FOOD GRADE DISPOSABLE BAGS OR WASHABLE CONTAINERS. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO PROOF OF FOOD HANDLER TRAINING FOR ALL REQUIRED EMPLOYEES ON SITE. MUST PROVIDE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST NOT USE PLASTIC WRAP AS A LINER FOR EQUIPMENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS AND CEILING AT THE MOP SINK IN POOR REPAIR WITH MISSING PLASTER, OPEN HOLES. MUST REPAIR ALL TO BE SMOOTH AND CLEANABLE.--- MISSING CEILING TILES IN REAR DRY STORAGE. MUST REPLACE.---DUSTY LIGHT SHIELDS ABOVE THE COOKS LINE. MUST CLEAN AND MAINTAIN.---NORTH SIDE WASHROOMS WASHBOWL UNATTACHED FROM WALL. MUST REPAIR/RE-ATTACH AND SEAL ALL OPEN GAPS IN TILES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CRACKED AND MISSING FLOOR TILES AT THE MOP SINK AREA. MUST REPLACE/REPAIR.ALL STORED ITEMS THROUGHOUT FACILITY MUST BE ELEVATED FROM THE FLOORS 6' OR ABOVE. MUST NOT USE MILK CRATES AS A MEANS OF ELEVATION FROM FLOORS. FLOORS MUST BE ACCESSIBLE FOR CLEANING AND MONITORING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MOP SINK BASIN WITH HOLES AND REPAIRED WITH TAPE. MUST REPLACE.",41.9976283009,-87.7020184006,"(41.99762830086828, -87.70201840060844)"
1729,2159458,C'EST BIEN THAI,C'EST BIEN THAI,2492926.0,Restaurant,Risk 1 (High),3900 N LINCOLN AVE ,CHICAGO,IL,60613.0,2018-04-03,Canvass,Pass w/ Conditions,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MISSING HANDLE AT REACH-IN FREEZER,ALSO RUBBER GASKET AT DOOR BROKEN AT SAME UNIT,INSTRUCTED TO REPAIR WITH FOOD GRADE MATERIAL/REPLACE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: BROKEN/HOLE ON  WEST SIDE WALL INSIDE THE HOT WATER TANK ROOM,REPAIR WITH A SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE
DEBRIS ON WALL BOTTOM PART BEHIND DISH MACHINE.CLEAN AND MAINTAIN.REMOVE BLACK SLIME AT CAULKED THREE COMPARTMENT SINKS IN THE KITCHEN AND BAR AREA.NEED TO REPLACE.AND KEEP AREA CLEAN. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: LABEL BULK DRY FOOD INGREDIENT(FLOUR,SUGAR ETC) | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND POTENTIALLY HAZARDOUS FOOD AT IMPROPER TEMPERATURE: THIRTY POUNDS OF COOKED DELIVERED WIDE RICE NOODLE AT TEMP OF 82.6F TO 86F,REPACKED  RICE NOODLE IN PLASTIC BAGS AND STORED INSIDE THE THREE DOOR REACH-IN COOLER AT TEMP OF 73.1F.FOUND ONE POUND OF COOKED PUREE PORK AT TEMP OF 72.1F. COLD FOOD MUST MAINTAIN TEMP OF 40F AND BELOW. HOT FOOD 140F AND ABOVE.COOLING PROCESS INFORMATION GIVEN. FOOD DISCARDED AND DENATURED.POUNDS 31,VALUE 50
CRITICAL VIOLATION:7-38-005(A) | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: A LOT OF BOXES STORED ON FLOOR INSIDE THE STORAGES,INSTRUCTED TO ELEVATE  BOXES AND OTHER ITEMS 6'OFF THE FLOOR.DEBRIS ON FLOOR UNDER COOKING EQUIPMENT ALONG DISH MACHINE AND NORTH-EAST CORNER BY THE GREASE TRAP,ALSO AT HOT WATER TANK.CLEAN AND MAINTAIN ",41.9523433052,-87.6776567659,"(41.952343305200465, -87.6776567659055)"
1730,2159447,"MERLA'S KITCHEN, LLC",MERLA'S KITCHEN,1980376.0,Restaurant,Risk 1 (High),5207 N Kimball AVE ,CHICAGO,IL,60625.0,2018-04-03,Canvass,Fail,"42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ALL EMPLOYEES HELPING PREPARE FOOD IN THE PREP AREA MUST WEAR A HAIR RESTRAINT TO CONFINE THE HAIR. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: WIPING CLOTH FOR WIPING THE PREP TABLES,CHOPPING BOARD MUST BE STORED ON A BUCKET WITH SANITIZING SOLUTION. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO FOOD HANDLERS CERTIFICATE AVAILABLE FOR THE TWO FOOD HANDLERS EMPLOYEE. MUST PROVIDE. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS NOT CORRECTED FROM REPORT #2049369 DATED 4/27/17.  #36-OBSERVED MISSING LIGHT SHIELDS ON LIGHT BULBS IN KITCHEN AREA.INSTRUCTED TO PROVIDE LIGHT SHIELDS AND END CAPS OR SHATTER-PROOF LIGHT BULBS AND MAINTAIN.  #41- OBSERVED CLUTTERED CONDITIONS AT REAR NEAR THE CUSTOMERS TOILET ROOMS.INSTRUCTED TO CLEAN AND ORGANIZE AND REMOVE UNNECESSARY ARTICLES DUE TO POTENTIAL PEST HARBORAGE AND ELEVATE ITEMS KEPT AT LEAST 6' INCHES OFF THE FLOOR/WALL FOR EASIER CLEANING. 
SERIOUS VIOLATION 7-42-090. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: PEELING PAINT ON THE WALLS IN THE DINING AREA. MUST SCRAPE PEELING PAINT AND RE PAINT.


WALLS BEHIND THE COOKING EQUIPMENT WITH GREASE AND DUST ACCUMULATED. MUST CLEAN AND MAINTAIN.


HOOD WITH CREASE BUILD-UP. MUST REMOVE GREASE AND CLEAN AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DETAIL CLEAN INTERIOR OF BOTH MICROWAVE AND MAINTAIN.

DETAIL CLEAN ALL EXTERIOR OF THE DRY BULK FOOD CONTAINERS AND EXTERIOR SIDES/TOP OF THE COOKING STOVE AND GRILL AND MAINTAIN.

DETAIL CLEAN AND ORGANIZE THE BOTTOM SHELVE OF THE PREP TABLE AND MAINTAIN.",41.9759523557,-87.7134079643,"(41.97595235572225, -87.71340796430628)"
1731,2159448,WINGSTOP,WINGSTOP,1938066.0,Restaurant,Risk 1 (High),3326 N WESTERN AVE ,CHICAGO,IL,60618.0,2018-04-03,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO DETAIL CLEAN THE FLOORS DRAINS IN THE PREP AREAS TO REMOVE GRIME BUILDUP AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO DEFROST THE DEEP FREEZER IN THE REAR STORAGE AREA TO REMOVE FROST BUILDUP ON THE INTERIOR WALLS AND MAINTAIN. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ALL EMPLOYEES IN THE PREP AREA MUST WEAR A PROPER HAIR RESTRAINT TO CONFINE HAIR AT ALL TIMES. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: THE GASKETS AROUND THE 2-DOOR REACH-IN REFRIGERATOR ARE RIPPED. INSTRUCTED TO REPAIR GASKETS AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE FAUCET HEAD AT THE WASHBOWL SINK IN THE MEN'S WASHROOM IS LOOSE. INSTRUCTED TO CONTACT A PLUMBER TO SECURE THE FAUCET HEAD AND MAINTAIN.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE WATER LINE BEHIND THE ICE MACHINE IS SLOWLY LEAKING INTO A BUCKET. INSTRUCTED TO REPAIR THE WATER LINE TO PREVENT ANY DRIPPAGE AND MAINTAIN.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN THE EXTERIOR SURFACE OF THE BULK CONTAINER OF MAGNESIUM TO REMOVE FOOD DEBRIS BUILDUP AND MAINTAIN.",41.942077127,-87.6883924297,"(41.942077127035645, -87.68839242966847)"
1732,2159443,CHILDREN'S LEARNING PLACE,CHILDREN'S LEARNING PLACE,2369232.0,Children's Services Facility,Risk 1 (High),3532 N HALSTED ST ,CHICAGO,IL,60657.0,2018-04-03,Canvass,Pass,,41.9464149761,-87.6496050886,"(41.94641497610327, -87.64960508860683)"
1733,2159449,AUGUSTA PIZZA & GRILL,AUGUSTA PIZZA & GRILL,2017992.0,Restaurant,Risk 1 (High),4400 W AUGUSTA BLVD ,CHICAGO,IL,60651.0,2018-04-03,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVING FLOOR COVING COMMING OFF UNDER 3- COMP SINK AND AT FRONT SERVICE LOBBY.INSTRUCTED MANAGEMENT TO REPAIR.
 OBSERVED FLOOR TO BE DIRTY IN MOPSINK CLOSET.INSTRUCTED MANAGEMENT TO CLEAN AND MAINTAIN FLOOR AT THIS AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED MOPSINK FAUCET HANDLE IN POOR REPAIR AND BACKFLOW DEVICE MISSING FROM MOPSINK.INSTRUCTED MANAGEMENT TO INSTALL ABACKFLOW DEVICE ON MOPSINK AND REPAIR HANDLE AT MOPSINK, | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED SHELVING UNDER STEAM TABLE RUSTING AWAY.INSTRUCTED MANAGEMENT TO REPAIR OR REPLACE RUSTY SHELVING.
 OBSERVED GASKIT AROUND THE WAL-IN FREEZER DOOR COMMING OFF.INSTRUCTED MANAGEMENT TO REPLACE GASKET AT WALK-IN FREEZER DOOR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED CEILING TILE BROKEN AT HOT LINE HOOD.INSTRUCTED MANAGEMENT TO REPLACE CEILING TILE. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED LIGHT SHIELD HANGING OFF FRAME WITH BURNT OUT LIGHT BULBS ALSO OBSERVED LIGHT BALAST OUT OVER FOOD PREP AREA.INSTRUCTED MANAGEMENT TO REPLACE LIGHTS,BALLAST AND PROPERLY AFFIX LIGHT SHIELD. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED INTERIOR OF REACH-IN COOLER WITH FOOD DEBRIS.INSTRUCTED MANAGEMENT TO CLEAN AND SANITZE INTERIOR OF WALK-IN COOLER.",41.8989583227,-87.7361674738,"(41.8989583226879, -87.73616747376965)"
1734,2159444,WHITE CASTLE #58,WHITE CASTLE #58,28487.0,Restaurant,Risk 2 (Medium),10301 S MICHIGAN AVE ,CHICAGO,IL,60628.0,2018-04-03,Complaint,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED 20 MICE DROPPINGS ON BOTTOM SHELF INSIDE CLEANING SUPPLY CABINET IN BASEMENT, 10 MICE DROPPINGS ON BOTTOM SHELF INSIDE FILE CABINET NEXT TO CLEANING SUPPLY STORAGE IN BASEMENT, 20 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALL BEHIND DECORATIONS IN BASEMENT. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. SERIOUS VIOLATION 7-38-020 | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: OBSERVED NO HOT/TEMPERED WATER AT WASHBOWL IN CUSTOMER WASHROOM. INSTRUCTED MANAGER TO PROVIDE HOT/TEMPERED WATER AT WASHBOWL FOR PROPER HAND WASHING. SERIOUS VIOLATION 7-38-030 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REPLACE DAMAGED GASKET ON PREP COOLER DOOR NEAR GRILL UNDER FRONT COUNTER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR AND EXTERIOR OF FRYER CABINETS, GRILL, PREP TABLES, PREP COOLERS, PREP FREZZERS, HOLDING UNITS, SHAKE MACHINE, CHEESE MACHINE, ETC | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REMOVE EXCESS FOOD DEBRIS ON FLOOR NEAR FRYERS AND UPRIGHT TWO-DOOR FREEZER. CLEAN FLOORS UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP, STORAGE, AND BASEMENT AREAS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL ALL OPENINGS ALONG BASEBOARDS NEAR SHAKE MACHINE. CLEAN ALL CEILING VENTS AND REPLACE STAINED CEILING TILES ABOVE FREEZER AND FRYERS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE ALL UNUSED EQUIPMENT, ARTICLES, CARDBOARD, IN PREP, STORAGE, AND BASEMENT AREAS.",41.7071568616,-87.6200704781,"(41.70715686160742, -87.6200704780511)"
1735,2159430,PIZZA HUT,PIZZA HUT,2183633.0,Restaurant,Risk 2 (Medium),3009 N CLARK ST ,CHICAGO,IL,60657.0,2018-04-03,Complaint,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FOUND FLOORS NOT CLEAN AT DISHWASHING AREAS. MUST CLEAN AND SANITIZE.",41.9367490537,-87.6479118936,"(41.936749053731184, -87.64791189357628)"
1737,2159452,BUFFALO WILD WINGS,BUFFALO WILD WINGS,2359796.0,Restaurant,Risk 1 (High),513 W TAYLOR ST ,CHICAGO,IL,60607.0,2018-04-03,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED APPROXIMATELY 50 SMALL LIVE FLIES ON WALLS, CEILINGS, ON BAR AND KITCHEN EQUIPMENT THROUGHOUT THE 2ND FLOOR PREP AREA, DISH MACHINE ROOM, AND THE 1ST & 2ND FLOOR BARS AREAS. ALSO, ON THE WALL AROUND THE ICE MACHINE, AND INSIDE THE FLOOR DRAIN IN FRONT OF THE ICE MACHINE ON THE 2ND FLOOR. INSTRUCTED TO REMOVE FLIES, CLEAN AND SANITIZE THE AFFECTED AREAS. CONTACT PET CONTROL PROVIDER FOR SERVICE. SERIOUS VIOLATION 7-38-020 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN STICKY SUBSTANCE FROM CONTACT SURFACES AND EQUIPMENT BEHIND BARS ON 1ST & 2ND FLOORS, AND FROM CONTACT SURFACES AT ALL POS (WAIT STATIONS) THROUGHOUT.  CLEAN FOOD DEBRIS FROM LOWER SHELVES ON PREP TABLES IN 2ND FLOOR PREP AREA. ALSO, CLEAN EXCESSIVE GREASE ACCUMULATION FROM THE SIDE OF THE FRYER ADJACENT TO THE WING COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN DRIED FOOD DEBRIS FROM FLOORS UNDER AND BEHIND HEAVY EQUIPMENT IN PREP AREA, FROM FLOORS BEHIND BOTH BARS, AND FROM FLOORS IN THE WALK IN WING COOLER AND WALK IN FREEZER ON THE 2ND FLOOR. CLEAN EXCESSIVE FOOD DEBRIS FROM FLOOR DRAIN IN PREP AREA IN FRONT OF THE ICE MACHINE.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST DETAIL CLEAN EXCESSIVE GREASE ACCUMULATION OFF KITCHEN HOOD FILTERS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE BURNED OUT LIGHT IN WOMENS TOILET ROOM ON 1ST FLOOR.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY TOILET IN FAMILY RESTROOM ON 2ND FLOOR. INCREASE HOT WATER PRESSURE AT HAND SINK IN POS (WAIT)STATION IN 1ST FLOOR SEATING AREA. ALSO, VERY OFFENSIVE ODOR PRESENT IN WOMENS TOILET ROOM ON 1ST FLOOR. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ORGANIZE BETTER OR REMOVE CLUTTER FROM 1ST FLOOR UNDER STAIRS, AND THE AREA BETWEEN THE WING COOLER AND FRYER IN 2ND FLOOR PREP AREA.",41.8696401521,-87.6398997772,"(41.86964015211643, -87.6398997771866)"
